language,folder,speaker,file,word,word_trs,word_start,word_end,phone,segment_type,phone_start,phone_end,phone_alignment,phone_quality,comment
American English,NA,s09,s0901a,german,jhermehnx,243.70906,244.00998,er,vowel,243.768785,243.885937,NA,NA,NA
American English,NA,s09,s0901a,a,ah,355.246433,355.305491,ah,vowel,355.246433,355.305491,NA,NA,NA
American English,NA,s09,s0901a,of,ahf,380.783,380.99098300000003,ah,vowel,380.783,380.843,NA,NA,NA
American English,NA,s09,s0901a,feeling,fiylihng,436.359012,436.715722,f,consonant,436.359012,436.481063,NA,NA,NA
American English,NA,s09,s0901a,kinda,kaynxah,585.246539,585.42204,ay,vowel,585.307583,585.353366,NA,NA,NA
American English,NA,s09,s0901b,sort,saor,183.138563,183.289487,ao,vowel,183.188562,183.238563,NA,NA,NA
American English,NA,s09,s0902a,certainly,sahrenliy,125.581694,126.028674,s,consonant,125.581694,125.694901,NA,NA,NA
American English,NA,s09,s0902a,having,hhaevihng,343.404604,343.783818,hh,consonant,343.404604,343.540319,NA,NA,NA
American English,NA,s09,s0902a,gets,gehts,481.480375,481.697851,t,consonant,481.594246,481.625048,NA,NA,NA
American English,NA,s09,s0902a,yknow,yihnow,491.684026,491.96962,ow,vowel,491.801632,491.96962,NA,NA,NA
American English,NA,s09,s0902a,that,dhaetq,499.027818,499.438503,tq,consonant,499.377375,499.438503,NA,NA,NA
American English,NA,s09,s0902b,unfortunately,ahnfowrchahnxahliy,72.169363,73.335098,ah,vowel,72.169363,72.249439,NA,NA,NA
American English,NA,s09,s0902b,it,ihtq,79.919375,80.086752,ih,vowel,79.919375,80.063151,NA,NA,NA
American English,NA,s09,s0902b,from,frahm,361.709265,361.918764,m,consonant,361.882076,361.918764,NA,NA,NA
American English,NA,s09,s0903a,but,bahtq,7.844079,8.117518,tq,consonant,8.07116,8.117518,NA,NA,NA
American English,NA,s09,s0903a,exactly,ihgzaekliy,414.796563,415.662927,g,consonant,414.946563,415.00656300000003,NA,NA,NA
American English,NA,s09,s0903a,yknow,yahnow,444.608934,444.949125,y,consonant,444.608934,444.664841,NA,NA,NA
American English,NA,s09,s0903a,moving,muwvihng,445.981414,446.381534,uw,vowel,446.080074,446.204563,NA,NA,NA
American English,NA,s09,s0903a,because,bihkahz,566.618898,567.161375,b,consonant,566.618898,566.691375,NA,NA,NA
American English,NA,s10,s1001a,sophomore,saofmaor,94.682597,95.186528,ao,vowel,94.78625,94.918052,NA,NA,NA
American English,NA,s10,s1001a,contracted,kaantrehktihdx,226.483155,227.082,r,consonant,226.844951,226.876537,NA,NA,NA
American English,NA,s10,s1001a,hafta,hhaeftih,571.330044,571.600037,ih,vowel,571.573062,571.600037,NA,NA,NA
American English,NA,s10,s1001b,start,stahrtq,23.476687,23.872504,tq,consonant,23.809648,23.872504,NA,NA,NA
American English,NA,s10,s1001b,hafta,hhaeftih,114.679457,114.913313,ae,vowel,114.753437,114.833437,NA,NA,NA
American English,NA,s10,s1001b,gone,gaon,319.654933,319.960989,n,consonant,319.8535,319.960989,NA,NA,NA
American English,NA,s10,s1002a,i,ay,179.066093,179.180437,ay,vowel,179.066093,179.180437,NA,NA,NA
American English,NA,s10,s1002a,and,en,430.7506,430.801519,en,consonant,430.7506,430.801519,NA,NA,NA
American English,NA,s10,s1002a,like,lay,546.091045,546.219304,ay,vowel,546.135937,546.219304,NA,NA,NA
American English,NA,s10,s1002a,brown,brawn,573.907521,574.276437,aw,vowel,574.088448,574.206555,NA,NA,NA
American English,NA,s10,s1002b,you,yuw,87.349125,87.503701,uw,vowel,87.434375,87.503701,NA,NA,NA
American English,NA,s10,s1002b,closest,klowsihsh,313.700187,314.055712,sh,consonant,314.004187,314.055712,NA,NA,NA
American English,NA,s10,s1002b,mean,miyn,525.947375,526.230734,iy,vowel,526.001961,526.137988,NA,NA,NA
American English,NA,s10,s1003a,than,dhaen,345.340056,345.719283,n,consonant,345.605927,345.719283,NA,NA,NA
American English,NA,s10,s1003a,my,baa,562.57375,562.687631,b,consonant,562.57375,562.599107,NA,NA,NA
American English,NA,s10,s1003b,i,ay,181.462329,181.593203,ay,vowel,181.462329,181.593203,NA,NA,NA
American English,NA,s10,s1003b,perfect,perfiy,291.047807,291.371387,iy,vowel,291.306562,291.371387,NA,NA,NA
American English,NA,s10,s1003b,just,jhihs,319.378394,319.606136,s,consonant,319.50325,319.606136,NA,NA,NA
American English,NA,s10,s1004a,she's,shiyz,60.551625,60.821625,z,consonant,60.741982,60.821625,NA,NA,NA
American English,NA,s10,s1004a,couldn't,kuhden,115.93304,116.103074,d,consonant,116.047426,116.059792,NA,NA,NA
American English,NA,s11,s1101a,twelfth,twehlth,64.270688,64.610688,th,consonant,64.530688,64.610688,NA,NA,NA
American English,NA,s11,s1101a,centralized,sehnchrahlayzch,110.732845,111.519117,eh,vowel,110.896375,110.948216,NA,NA,NA
American English,NA,s11,s1101a,miles,maalz,198.105643,198.389032,z,consonant,198.323987,198.389032,NA,NA,NA
American English,NA,s11,s1101a,street,schriyz,264.947648,265.378397,iy,vowel,265.220062,265.32275,NA,NA,NA
American English,NA,s11,s1101a,of,ah,534.774585,534.838599,ah,vowel,534.774585,534.838599,NA,NA,NA
American English,NA,s11,s1101b,care,kehr,227.721375,227.941375,k,consonant,227.721375,227.841375,NA,NA,NA
American English,NA,s11,s1102a,money,mahniy,37.085629,37.37992,ah,vowel,37.177345,37.262069,NA,NA,NA
American English,NA,s11,s1102a,hands,hhaenz,445.722833,446.195563,n,consonant,446.046412,446.119578,NA,NA,NA
American English,NA,s11,s1102b,this,dihs,36.591934,36.831741,s,consonant,36.758938,36.831741,NA,NA,NA
American English,NA,s11,s1103a,there,dher,37.10505,37.296533,r,consonant,37.236764,37.296533,NA,NA,NA
American English,NA,s11,s1103a,she,shiy,179.517515,179.721555,iy,vowel,179.678274,179.721555,NA,NA,NA
American English,NA,s11,s1103b,<CUTOFF-g=ghetto>,g,233.230008,233.380181,g,consonant,233.230008,233.380181,NA,NA,NA
American English,NA,s11,s1103b,or,er,379.674688,379.847442,er,vowel,379.674688,379.847442,NA,NA,NA
American English,NA,s11,s1103b,<LAUGH-he_didn't_even_know>,hhiydihntiyvuhnnow,457.268625,459.452375,t,consonant,458.572375,458.602375,NA,NA,NA
American English,NA,s11,s1104a,jurisdiction,jherahsdihkshihn,96.064737,96.887921,n,consonant,96.710674,96.887921,NA,NA,NA
American English,NA,s11,s1104a,tornado,towrneydxuh,215.23737,215.722595,uh,vowel,215.656512,215.722595,NA,NA,NA
American English,NA,s11,s1104a,plenty,plehniy,488.182063,488.518494,iy,vowel,488.442591,488.518494,NA,NA,NA
American English,NA,s11,s1104b,either,iydhah,9.243192,9.4947,ah,vowel,9.399062,9.4947,NA,NA,NA
American English,NA,s11,s1104b,lets,lehts,23.194203,23.437693,eh,vowel,23.267693,23.329199,NA,NA,NA
American English,NA,s11,s1104b,could,kihd,301.417864,301.586868,k,consonant,301.417864,301.496183,NA,NA,NA
American English,NA,s12,s1201a,everybody,ehvriybahdiy,57.14327,57.94667,ah,vowel,57.528319,57.702061,NA,NA,NA
American English,NA,s12,s1201a,first,fers,63.673375,63.969516,er,vowel,63.751694,63.878753,NA,NA,NA
American English,NA,s12,s1201a,so,sow,565.953426,566.100794,ow,vowel,566.05356,566.100794,NA,NA,NA
American English,NA,s12,s1201b,brother,brahdhih,14.391388,14.594785,ah,vowel,14.46658,14.526342,NA,NA,NA
American English,NA,s12,s1201b,far,faar,69.831188,69.971144,r,consonant,69.948948,69.971144,NA,NA,NA
American English,NA,s12,s1201b,enough,ihnahf,269.596075,269.868001,ih,vowel,269.596075,269.63375,NA,NA,NA
American English,NA,s12,s1201b,about,ahbawtq,357.7962,358.08468800000003,b,consonant,357.852647,357.904467,NA,NA,NA
American English,NA,s12,s1202a,i,ay,147.07057,147.190091,ay,vowel,147.07057,147.190091,NA,NA,NA
American English,NA,s12,s1202a,negatives,neygihdahvz,317.249136,317.773124,v,consonant,317.673548,317.723796,NA,NA,NA
American English,NA,s12,s1202b,<CUTOFF-pret=pretty>,prahd,16.301837,16.519312,r,consonant,16.419312,16.449312,NA,NA,NA
American English,NA,s12,s1202b,yknow,yihnxah,24.090294,24.351359,ah,vowel,24.237011,24.351359,NA,NA,NA
American English,NA,s12,s1202b,and,ihn,257.4935,257.66173,ih,vowel,257.4935,257.619401,NA,NA,NA
American English,NA,s12,s1203a,look,luhk,107.749637,107.924001,k,consonant,107.85207,107.924001,NA,NA,NA
American English,NA,s12,s1203a,you're,yer,476.591657,476.694968,er,vowel,476.641326,476.694968,NA,NA,NA
American English,NA,s12,s1203b,think,thihng,512.673795,512.837532,ng,consonant,512.792086,512.837532,NA,NA,NA
American English,NA,s12,s1204a,pretty,prihdiy,304.941875,305.151875,d,consonant,305.041875,305.089506,NA,NA,NA
American English,NA,s12,s1204a,anything,ehniythihng,350.624563,351.004563,eh,vowel,350.624563,350.677649,NA,NA,NA
American English,NA,s12,s1204a,people,piypel,386.121356,386.34373,el,consonant,386.276203,386.34373,NA,NA,NA
American English,NA,s12,s1204a,philip,fihlahp,388.759437,389.049437,f,consonant,388.759437,388.869437,NA,NA,NA
American English,NA,s12,s1204a,depression,dahprehshihn,430.643163,431.231125,p,consonant,430.737058,430.851125,NA,NA,NA
American English,NA,s13,s1301a,all,aol,347.54986,347.811232,ao,vowel,347.54986,347.754125,NA,NA,NA
American English,NA,s13,s1301a,lawsuit,laosuwt,388.11749,388.739935,t,consonant,388.670062,388.739935,NA,NA,NA
American English,NA,s13,s1301a,not,naatq,397.756325,397.987257,aa,vowel,397.790397,397.900185,NA,NA,NA
American English,NA,s13,s1301a,ideals,aydiyihlz,440.640062,441.180062,ay,vowel,440.640062,440.806631,NA,NA,NA
American English,NA,s13,s1301a,more,maor,547.908276,548.372359,r,consonant,548.144842,548.372359,NA,NA,NA
American English,NA,s13,s1301b,sitting,sihihng,102.034968,102.399231,s,consonant,102.034968,102.187321,NA,NA,NA
American English,NA,s13,s1301b,big,bihg,293.435169,293.672193,ih,vowel,293.512187,293.618824,NA,NA,NA
American English,NA,s13,s1301b,um,aahhahm,542.228848,542.819793,aa,vowel,542.228848,542.332487,NA,NA,NA
American English,NA,s13,s1302a,a,ah,5.008437,5.058437,ah,vowel,5.008437,5.058437,NA,NA,NA
American English,NA,s13,s1302a,sensitive,sehnsihdihv,202.680519,203.247572,d,consonant,203.071863,203.111665,NA,NA,NA
American English,NA,s13,s1302a,excuses,ihkskyuwsihz,440.343853,441.069148,z,consonant,440.961488,441.069148,NA,NA,NA
American English,NA,s13,s1302a,about,emawp,525.565671,525.827341,aw,vowel,525.6314,525.772507,NA,NA,NA
American English,NA,s13,s1302b,life,layf,517.358216,517.77221,f,consonant,517.612805,517.77221,NA,NA,NA
American English,NA,s13,s1303a,uh,ah,37.048899,37.302627,ah,vowel,37.048899,37.302627,NA,NA,NA
American English,NA,s13,s1303a,and,ihn,184.856002,184.942489,n,consonant,184.901332,184.942489,NA,NA,NA
American English,NA,s13,s1303b,young,yahng,42.351111,42.716022,ah,vowel,42.461038,42.582297,NA,NA,NA
American English,NA,s13,s1303b,I,aa,224.045996,224.141908,aa,vowel,224.045996,224.141908,NA,NA,NA
American English,NA,s13,s1303b,rating,reydxihng,298.078407,298.464623,r,consonant,298.078407,298.135016,NA,NA,NA
American English,NA,s13,s1303b,bethel,behthel,556.957776,557.343091,el,consonant,557.24223,557.343091,NA,NA,NA
American English,NA,s13,s1304a,just,jhihst,35.542902,35.7543,t,consonant,35.716291,35.7543,NA,NA,NA
American English,NA,s14,s1401a,uh,ah,163.981528,164.444125,ah,vowel,163.981528,164.444125,NA,NA,NA
American English,NA,s14,s1401a,is,ihz,440.527312,440.683463,ih,vowel,440.527312,440.607312,NA,NA,NA
American English,NA,s14,s1401a,nineteen,nayntiyn,472.856752,473.408068,ay,vowel,472.923735,473.068001,NA,NA,NA
American English,NA,s14,s1401b,also,aolsuw,57.755317,58.063782,s,consonant,57.900129,58.02125,NA,NA,NA
American English,NA,s14,s1401b,we've,wiyv,104.190375,104.315501,w,consonant,104.190375,104.220375,NA,NA,NA
American English,NA,s14,s1401b,i,aa,367.307144,367.394737,aa,vowel,367.307144,367.394737,NA,NA,NA
American English,NA,s14,s1401b,an,ehnx,473.635618,473.722687,eh,vowel,473.635618,473.682687,NA,NA,NA
American English,NA,s14,s1401b,able,eybahl,555.039474,555.23424,b,consonant,555.146646,555.176531,NA,NA,NA
American English,NA,s14,s1401b,<CUTOFF-b=both>,bah,612.185688,612.39012,b,consonant,612.185688,612.325198,NA,NA,NA
American English,NA,s14,s1401b,problems,praablahmz,706.81425,707.45425,ah,vowel,707.26425,707.29425,NA,NA,NA
American English,NA,s14,s1402a,was,uhz,140.719499,140.861165,z,consonant,140.77951,140.861165,NA,NA,NA
American English,NA,s14,s1402a,i,ay,143.333564,143.528346,ay,vowel,143.333564,143.528346,NA,NA,NA
American English,NA,s14,s1402a,try,tray,589.294517,589.514015,t,consonant,589.294517,589.414056,NA,NA,NA
American English,NA,s14,s1402b,liberal,lihbrel,197.132707,197.52399,b,consonant,197.287646,197.369414,NA,NA,NA
American English,NA,s14,s1402b,ratings,reydxihngz,249.709641,250.102038,dx,consonant,249.870125,249.900125,NA,NA,NA
American English,NA,s14,s1402b,cut,kaht,354.341861,354.622962,ah,vowel,354.446745,354.599261,NA,NA,NA
American English,NA,s14,s1402b,i,ay,551.107106,551.200437,ay,vowel,551.107106,551.200437,NA,NA,NA
American English,NA,s14,s1403a,positions,pihzihshihnz,54.721062,55.335086,z,consonant,54.865175,54.961062,NA,NA,NA
American English,NA,s14,s1403b,i,ay,37.131774,37.240985,ay,vowel,37.131774,37.240985,NA,NA,NA
American English,NA,s14,s1403b,opening,owpihnxihng,303.303139,303.692275,p,consonant,303.454356,303.538485,NA,NA,NA
American English,NA,s15,s1501a,he,hhiy,301.548,301.677005,iy,vowel,301.628,301.677005,NA,NA,NA
American English,NA,s15,s1501a,<LAUGH-really_likes>,rihlehrihhhahayks,307.164,308.001526,s,consonant,307.904,308.001526,NA,NA,NA
American English,NA,s15,s1501a,i,ay,394.01407,394.082854,ay,vowel,394.01407,394.082854,NA,NA,NA
American English,NA,s15,s1501a,right,uwraydx,463.593522,463.785807,r,consonant,463.638279,463.690496,NA,NA,NA
American English,NA,s15,s1501a,they,ey,531.831622,531.898625,ey,vowel,531.831622,531.898625,NA,NA,NA
American English,NA,s15,s1501b,much,mahzh,246.784241,247.014875,m,consonant,246.784241,246.84298,NA,NA,NA
American English,NA,s15,s1501b,believe,buwliyv,296.010757,296.57215,l,consonant,296.109894,296.191799,NA,NA,NA
American English,NA,s15,s1501b,don't,nxahnt,437.941688,438.067501,t,consonant,438.040707,438.067501,NA,NA,NA
American English,NA,s15,s1502a,people,piypel,37.967517,38.487551,p,consonant,38.22314,38.317813,NA,NA,NA
American English,NA,s15,s1502a,doesn't,dihzent,58.3065,58.576812,d,consonant,58.3065,58.333569,NA,NA,NA
American English,NA,s15,s1502a,on,ahn,83.52707,83.630125,ah,vowel,83.52707,83.5897,NA,NA,NA
American English,NA,s15,s1502a,is,z,485.981104,486.084188,z,consonant,485.981104,486.084188,NA,NA,NA
American English,NA,s15,s1502a,doing,duwihn,520.580239,520.929619,uw,vowel,520.725125,520.805125,NA,NA,NA
American English,NA,s15,s1502b,freshman,frehshmihn,240.944437,241.342136,ih,vowel,241.254437,241.284437,NA,NA,NA
American English,NA,s15,s1502b,honors,aanerz,289.441816,289.768625,aa,vowel,289.441816,289.583871,NA,NA,NA
American English,NA,s15,s1502b,classes,kaasihz,406.806454,407.208875,aa,vowel,406.856949,407.007403,NA,NA,NA
American English,NA,s15,s1502b,computer,kempyihdxer,492.970437,493.347999,er,vowel,493.287199,493.347999,NA,NA,NA
American English,NA,s15,s1503a,wouldn't,wuhn,334.790567,334.966784,w,consonant,334.790567,334.871978,NA,NA,NA
American English,NA,s15,s1503a,mind,mayn,334.966784,335.194526,ay,vowel,335.033767,335.141971,NA,NA,NA
American English,NA,s15,s1503a,different,dihfrehnt,413.792937,414.423708,n,consonant,414.34642,414.392937,NA,NA,NA
American English,NA,s16,s1601a,being,biyihn,385.117,385.447,n,consonant,385.367,385.447,NA,NA,NA
American English,NA,s16,s1601a,screwed,skruwdx,432.354,432.675,dx,consonant,432.625,432.675,NA,NA,NA
American English,NA,s16,s1601a,scrambled,skraembeld,453.287,453.887,ae,vowel,453.559,453.689,NA,NA,NA
American English,NA,s16,s1601b,release,rihliys,417.053,417.473,s,consonant,417.373,417.473,NA,NA,NA
American English,NA,s16,s1602a,till,tihl,244.252,244.433,l,consonant,244.377,244.433,NA,NA,NA
American English,NA,s16,s1602b,last,laes,51.86,52.096,s,consonant,52.029,52.096,NA,NA,NA
American English,NA,s16,s1602b,last,laes,244.571,244.77,l,consonant,244.571,244.607,NA,NA,NA
American English,NA,s16,s1603a,with,wihth,33.014,33.124,ih,vowel,33.044,33.074,NA,NA,NA
American English,NA,s16,s1603a,what,waht,48.519,48.649275,w,consonant,48.519,48.579,NA,NA,NA
American English,NA,s16,s1603a,you,yih,276.938,276.997,y,consonant,276.938,276.957,NA,NA,NA
American English,NA,s16,s1603a,that,dhaetq,362.306,362.678354,tq,consonant,362.640747,362.678354,NA,NA,NA
American English,NA,s16,s1603a,we,wiy,422.387,422.537,iy,vowel,422.457,422.537,NA,NA,NA
American English,NA,s16,s1603b,kids,kihds,2.849179,3.147233,ih,vowel,2.957973,3.038,NA,NA,NA
American English,NA,s16,s1603b,assume,ihsuwm,152.588261,153.146395,ih,vowel,152.588261,152.692,NA,NA,NA
American English,NA,s16,s1603b,doubt,dawdx,334.345558,334.56768,aw,vowel,334.407,334.556914,NA,NA,NA
American English,NA,s16,s1604a,the,nah,80.724213,80.790125,ah,vowel,80.760104,80.790125,NA,NA,NA
American English,NA,s16,s1604a,and,ihn,172.787777,172.895688,ih,vowel,172.787777,172.843526,NA,NA,NA
American English,NA,s16,s1604a,made,meydx,201.725375,201.845375,ey,vowel,201.775375,201.815375,NA,NA,NA
American English,NA,s16,s1604a,deafness,dehfnahs,283.496518,284.053973,n,consonant,283.739437,283.799437,NA,NA,NA
American English,NA,s16,s1604a,i,ah,292.783937,292.833937,ah,vowel,292.783937,292.833937,NA,NA,NA
American English,NA,s17,s1701a,difficult,dihfahkahlt,11.04,11.726,ah,vowel,11.275538,11.316316,NA,NA,NA
American English,NA,s17,s1701a,evolution,ehvahluwshuhn,267.64,268.378,uw,vowel,267.932324,268.068601,NA,NA,NA
American English,NA,s17,s1701a,columbus,klahmbahs,350.649,351.094,ah,vowel,350.937,351,NA,NA,NA
American English,NA,s17,s1701b,got,kaa,225.65,225.857,k,consonant,225.65,225.726,NA,NA,NA
American English,NA,s17,s1702a,<ERROR-idalogically=ideologically>,aydahlaajhihkliy,66.289,67.425,ih,vowel,67.049,67.109,NA,NA,NA
American English,NA,s17,s1702a,people,piypow,295.283,295.728,ow,vowel,295.597,295.728,NA,NA,NA
American English,NA,s17,s1702a,not,naat,349.422,349.692,aa,vowel,349.477,349.622,NA,NA,NA
American English,NA,s17,s1702a,think,thiyngk,415.136,415.373,iy,vowel,415.203,415.283,NA,NA,NA
American English,NA,s17,s1702b,it's,ihs,0.296875,0.395875,s,consonant,0.352875,0.395875,NA,NA,NA
American English,NA,s17,s1702b,they,dhey,44.750875,44.943875,dh,consonant,44.750875,44.825875,NA,NA,NA
American English,NA,s17,s1702b,right,raytq,136.320875,136.508875,tq,consonant,136.478875,136.508875,NA,NA,NA
American English,NA,s17,s1702b,yknow,yihnow,273.590875,273.918875,ih,vowel,273.684875,273.757875,NA,NA,NA
American English,NA,s17,s1703a,row,throw,12.221447,12.656654,th,consonant,12.221447,12.382169,NA,NA,NA
American English,NA,s17,s1703a,um,ahm,135.237759,135.346502,m,consonant,135.313,135.346502,NA,NA,NA
American English,NA,s17,s1703a,five,fayv,224.362,224.731,f,consonant,224.362,224.467,NA,NA,NA
American English,NA,s17,s1703a,them,ahm,272.991396,273.134,m,consonant,273.043643,273.134,NA,NA,NA
American English,NA,s17,s1703a,come,kahm,333.732,333.962,k,consonant,333.732,333.833,NA,NA,NA
American English,NA,s17,s1703a,theirselves,dhehrsehlvz,371.785,372.413892,eh,vowel,372.144,372.244,NA,NA,NA
American English,NA,s17,s1703b,studying,stahdiyihng,111.066,111.649,t,consonant,111.193,111.288,NA,NA,NA
American English,NA,s17,s1703b,restaurant,rehshtrahnt,141.946,142.755,eh,vowel,142.036,142.201,NA,NA,NA
American English,NA,s18,s1801a,believe,bihliyv,284.739899,285.016875,v,consonant,284.978867,285.016875,NA,NA,NA
American English,NA,s18,s1801a,not,naat,303.392803,303.574437,aa,vowel,303.438295,303.528246,NA,NA,NA
American English,NA,s18,s1801a,exactly,ihgzaekliy,304.652109,305.04913,ih,vowel,304.652109,304.690363,NA,NA,NA
