LANGUAGE,FOLDER,SPEAKER,FILE,WORD,WORD_TRS,WORD_START,WORD_END,PHONE,SEGMENT_TYPE,PHONE_START,PHONE_END,PHONE_ALIGNMENT,PHONE_QUALITY,COMMET
Turkish,turkish,39114,39114_68,hafta,haft̪a,3.72,3.92,f,consonant,3.78,3.85,misaligned,NA,
Turkish,turkish,39114,39114_70,yani,jaːn̪i,7.17,7.47,n̪,consonant,7.39,7.45,OK,NA,
Turkish,turkish,39114,39114_84,dediğini,d̪ed̪iːn̪i,0.78,1.18,i,vowel,1.17,1.18,misaligned,NA,
Turkish,turkish,43277,43277_10,geliyor,ɟeʎijoɾ,2.9,3.14,ɟ,consonant,2.9,2.93,OK,NA,
Turkish,turkish,43277,43277_107,taşınmayı,t̪aʃɯn̪majɯ,1.19,1.58,ɯ,vowel,1.56,1.58,misaligned,NA,
Turkish,turkish,43277,43277_114,iyiymiş,ijijmiʃ,5.51,5.88,j,consonant,5.54,5.57,misaligned,NA,
Turkish,turkish,43277,43277_114,iyiymiş,ijijmiʃ,5.51,5.88,i,vowel,5.81,5.85,misaligned,NA,
Turkish,turkish,43277,43277_123,gitmezsiniz,ɟit̪mez̪s̪in̪iz̪,2.65,3.05,e,vowel,2.76,2.79,misaligned,NA,
Turkish,turkish,43277,43277_130,üsküdar'daydı,ys̪cyd̪aɾd̪ajd̪ɯ,1.46,2.24,a,vowel,2.01,2.08,OK,NA,
Turkish,turkish,43277,43277_136,akrabalarınızla,akɾabaːɫaɾɯn̪ɯz̪ɫa,1.65,2.45,z̪,consonant,2.32,2.36,OK,NA,
Turkish,turkish,43277,43277_136,olursunuz,oɫuɾs̪un̪uz̪,2.98,3.35,ɾ,consonant,3.1,3.11,misaligned,NA,doesn't appear present
Turkish,turkish,43277,43277_149,düşünmüyorlar,d̪yʃyn̪myjoɾɫaɾ,2.32,2.99,a,vowel,2.82,2.95,OK,NA,
Turkish,turkish,43277,43277_40,staj,s̪ɯt̪aʒ,3.66,3.94,t̪,consonant,3.82,3.88,OK,NA,
Turkish,turkish,43277,43277_50,çalışmayı,tʃaɫɯʃmajɯ,0.6,0.98,j,consonant,0.92,0.97,misaligned,NA,i think where this is aligned is still /a/ 
Turkish,turkish,43277,43277_61,evet,evet̪,3.98,4.26,e,vowel,3.98,4.01,misaligned,NA,should begin sooner
Turkish,turkish,43277,43277_68,teknolojileri,t̪ecn̪oʎoʒiʎeɾi,2.6,3.28,ɾ,consonant,3.24,3.25,misaligned,NA,not audible
Turkish,turkish,43277,43277_68,veriyorlardır,veɾijoɾɫaɾd̪ɯɾ,8.72,9.48,e,vowel,8.77,8.85,OK,NA,
Turkish,turkish,43277,43277_68,veriyorlardır,veɾijoɾɫaɾd̪ɯɾ,8.72,9.48,ɾ,consonant,9.45,9.48,misaligned,NA,
Turkish,turkish,43277,43277_81,tekrar,t̪ecɾaɾ,6.13,6.37,e,vowel,6.18,6.24,OK,NA,
Turkish,turkish,43277,43277_81,çalışacağım,tʃaɫɯʃɯdʒaɯm,6.93,7.38,ɯ,vowel,7.2,7.22,misaligned,NA,can't detect phone
Turkish,turkish,43277,43277_85,ya,ja,3.78,3.89,j,consonant,3.78,3.84,misaligned,NA,
Turkish,turkish,43277,43277_85,çalışırım,tʃaɫɯʃɯɾɯm,5.47,5.96,ɯ,vowel,5.79,5.84,misaligned,NA,doesn't seem to be broken up from flap via same phone that follows
Turkish,turkish,43277,43277_87,akşam,akʃam,7.39,7.65,ʃ,consonant,7.46,7.51,OK,NA,
Turkish,turkish,45929,45929_108,onu,on̪u,1.05,1.2,u,vowel,1.17,1.2,OK,NA,
Turkish,turkish,45929,45929_110,muhasebe,muhaːs̪ebe,0.75,1.1,aː,vowel,0.91,0.98,OK,NA,
Turkish,turkish,45929,45929_110,benim,ben̪im,1.32,1.55,e,vowel,1.37,1.4,misaligned,NA,
Turkish,turkish,45929,45929_126,bakalım,bakaɫɯm,0.09,0.59,m,consonant,0.53,0.59,OK,NA,
Turkish,turkish,45929,45929_130,bakalım,bakaɫɯm,0.92,1.29,ɫ,consonant,1.15,1.21,misaligned,NA,
Turkish,turkish,45929,45929_154,yaptın,japt̪ɯn̪,3.62,3.91,a,vowel,3.65,3.68,OK,NA,should begin sooner but minor
Turkish,turkish,45929,45929_174,ne,n̪e,0.1,0.25,e,vowel,0.22,0.25,OK,NA,could extend slightly further but minor
Turkish,turkish,45929,45929_174,bakalım,bakaɫɯm,1.62,1.96,ɫ,consonant,1.87,1.9,misaligned,NA,not detectable
Turkish,turkish,45929,45929_178,olacak,oɫadʒak,2.21,2.8,dʒ,consonant,2.48,2.52,OK,NA,
Turkish,turkish,45929,45929_186,bende,ben̪d̪e,1.06,1.3,d̪,consonant,1.25,1.29,OK,NA,
Turkish,turkish,45929,45929_186,da,d̪a,4.92,4.98,a,vowel,4.95,4.98,OK,NA,should maybe extend further but hard to tell b/c following seg is same
Turkish,turkish,45929,45929_200,öyle,øjʎe,0.11,0.39,ø,vowel,0.11,0.19,misaligned,NA,should likely continue but hard to tell b/c following glide
Turkish,turkish,45929,45929_52,çok,tʃok,3.19,3.33,k,consonant,3.3,3.33,OK,NA,
Turkish,turkish,45929,45929_56,efes,efes̪,0.11,0.4,f,consonant,0.2,0.28,OK,NA,
Turkish,turkish,45929,45929_56,içeride,itʃeɾid̪e,0.4,0.74,tʃ,consonant,0.46,0.54,OK,NA,
Turkish,turkish,45929,45929_56,dışarıda,d̪ɯʃaɾɯd̪a,2.94,3.29,d̪,consonant,2.94,3.01,OK,NA,
Turkish,turkish,45929,45929_58,iki,ici,1.39,1.59,i,vowel,1.56,1.59,OK,NA,
Turkish,turkish,45929,45929_62,yani,jaːn̪i,3.93,4.21,n̪,consonant,4.08,4.17,OK,NA,
Turkish,turkish,45929,45929_80,gidiyor,ɟid̪ijoɾ,2.99,3.21,i,vowel,3.05,3.08,misaligned,NA,should likely begin sooner and just extend?
Turkish,turkish,45929,45929_94,bulursun,buɫuɾs̪un̪,2.09,2.42,u,vowel,2.18,2.26,OK,NA,
Turkish,turkish,48317,48317_100,galiba,ɡaːʎiba,7.01,7.41,ɡ,consonant,7.01,7.05,OK,NA,
Turkish,turkish,48317,48317_112,ayşe,ajʃe,4.37,4.64,j,consonant,4.47,4.51,OK,NA,
Turkish,turkish,48317,48317_114,memlekete,memʎecet̪e,6.37,6.89,e,vowel,6.58,6.65,OK,NA,
Turkish,turkish,48317,48317_123,döneceksiniz,d̪øn̪ydʒecs̪in̪iz̪,0.59,1.21,y,vowel,0.74,0.77,misaligned,NA,not able to detect phone
Turkish,turkish,48317,48317_127,anladım,an̪ɫad̪ɯm,1.51,2.03,ɯ,vowel,1.84,1.9,OK,NA,
Turkish,turkish,48317,48317_16,devam,d̪evam,4.82,5.14,v,consonant,4.89,4.96,misaligned,NA,preceding /e/ extends into where /v/ is marked
Turkish,turkish,48317,48317_167,da,d̪a,5.11,5.22,d̪,consonant,5.11,5.15,OK,NA,
Turkish,turkish,48317,48317_167,gelecekmiş,ɟeʎidʒecmiʃ,5.57,6.03,i,vowel,5.92,5.96,OK,NA,
Turkish,turkish,48317,48317_22,tamam,t̪amam,0.08,0.35,a,vowel,0.14,0.2,OK,NA,
Turkish,turkish,48317,48317_22,etmene,et̪men̪e,4.88,5.17,e,vowel,4.88,4.92,OK,NA,
Turkish,turkish,48317,48317_37,basmadı,bas̪mad̪ɯ,7.92,8.38,a,vowel,7.96,8.06,OK,NA,
Turkish,turkish,48317,48317_45,berkay,beɾkaj,0.09,0.52,j,consonant,0.47,0.52,OK,NA,
Turkish,turkish,48317,48317_45,yapsın,japs̪ɯn̪,0.58,0.9,p,consonant,0.71,0.76,OK,NA,
Turkish,turkish,48317,48317_50,zayıf,z̪ajɯf,0.86,1.13,j,consonant,1,1.04,OK,NA,
Turkish,turkish,48317,48317_52,şey,ʃej,5.04,5.39,e,vowel,5.16,5.21,misaligned,NA,should extend but hard to tell b/c of following glide
Turkish,turkish,48317,48317_72,diyorum,d̪ijoɾum,0.54,0.84,u,vowel,0.71,0.79,OK,NA,
Turkish,turkish,48317,48317_72,mevlüdünde,mevʎyd̪yn̪d̪e,0.84,1.49,v,consonant,1,1.06,OK,NA,
Turkish,turkish,48317,48317_79,geliyor,ɟeʎijoɾ,1.39,1.75,ʎ,consonant,1.54,1.56,OK,NA,
Turkish,turkish,48317,48317_91,konuştu,kon̪uʃt̪u,8.46,8.87,o,vowel,8.53,8.62,OK,NA,
Turkish,turkish,48317,48317_97,gittiğimizde,ɟit̪ːiːmiz̪d̪e,7.52,8.04,t̪ː,consonant,7.69,7.74,OK,NA,
Turkish,turkish,57454,57454_10,vallahi,vaɫːaːhi,0.07,0.57,aː,vowel,0.49,0.5,misaligned,NA,
Turkish,turkish,57454,57454_100,alet,aːʎet̪,1.8,2.03,aː,vowel,1.8,1.94,OK,NA,
Turkish,turkish,57454,57454_104,adam,ad̪am,0.81,1.1,a,vowel,0.93,1.03,OK,NA,
Turkish,turkish,57454,57454_119,sen,s̪en̪,0.94,1.13,e,vowel,0.98,1.03,misaligned,NA,should extend
Turkish,turkish,57454,57454_134,dernek,d̪eɾn̪ec,0.1,0.51,ɾ,consonant,0.21,0.29,OK,NA,should be aligned further right 
Turkish,turkish,57454,57454_153,yapılacak,japɯɫadʒak,5.26,5.74,p,consonant,5.33,5.37,OK,NA,
Turkish,turkish,57454,57454_161,bir,biɾ,9.06,9.18,i,vowel,9.13,9.17,OK,NA,
Turkish,turkish,57454,57454_164,oradaydı,oɾad̪ajd̪ɯ,1.21,1.58,d̪,consonant,1.36,1.4,misaligned,NA,
Turkish,turkish,57454,57454_164,salondaydı,s̪aɫon̪d̪ajd̪ɯ,2.19,2.72,o,vowel,2.31,2.41,OK,NA,
Turkish,turkish,57454,57454_164,programı,pɯɾoɡɾamɯ,4.62,5.1,ɾ,consonant,4.77,4.78,misaligned,NA,can't detect it
Turkish,turkish,57454,57454_170,programa,pɯɾoɡɾama,1.5,1.95,ɾ,consonant,1.56,1.57,misaligned,NA,can't detect it
Turkish,turkish,57454,57454_191,politika,poʎit̪ika,2.25,2.75,i,vowel,2.46,2.52,OK,NA,
Turkish,turkish,57454,57454_191,genelde,ɟen̪eʎd̪e,4.81,5.22,d̪,consonant,5.11,5.18,OK,NA,
Turkish,turkish,57454,57454_48,hayırdır,hajɯɾd̪ɯɾ,0.33,0.65,h,consonant,0.33,0.38,OK,NA,
Turkish,turkish,57454,57454_52,şey,ʃej,2.23,2.43,ʃ,consonant,2.23,2.32,OK,NA,
Turkish,turkish,57454,57454_6,nasılsın,n̪as̪ɯɫs̪ɯn̪,0.85,1.18,a,vowel,0.92,0.98,OK,NA,
Turkish,turkish,57454,57454_62,biraz,biːɾaz̪,0.95,1.26,b,consonant,0.95,1.04,OK,NA,
Turkish,turkish,57454,57454_64,diyoruz,d̪ijoɾuz̪,7.77,8.01,u,vowel,7.9,7.93,misaligned,NA,
Turkish,turkish,57454,57454_66,onu,on̪u,2.03,2.19,n̪,consonant,2.11,2.16,misaligned,NA,should extend
Turkish,turkish,57454,57454_96,için,itʃin̪,1.2,1.42,i,vowel,1.2,1.28,OK,NA,
Turkish,turkish,62286,62286_107,maşallah,maːʃaɫːah,1.45,1.97,a,vowel,1.84,1.87,misaligned,NA,should likely extend
Turkish,turkish,62286,62286_115,vallahi,vaɫːaːhi,0.23,0.67,h,consonant,0.63,0.66,misaligned,NA,
Turkish,turkish,62286,62286_115,antrenörlük,an̪t̪ɾen̪øɾʎyc,8.73,9.5,ɾ,consonant,8.97,8.98,misaligned,NA,
Turkish,turkish,62286,62286_117,ama,ama,4.42,4.79,a,vowel,4.6,4.79,OK,NA,
Turkish,turkish,62286,62286_121,koludur,koɫud̪uɾ,2.71,3.3,d̪,consonant,3.03,3.07,OK,NA,
Turkish,turkish,62286,62286_125,diyor,d̪ijoɾ,2.19,2.58,i,vowel,2.26,2.49,misaligned,NA,
Turkish,turkish,62286,62286_129,biraz,biːɾaz̪,3.04,3.5,ɾ,consonant,3.11,3.12,OK,NA,
Turkish,turkish,62286,62286_146,ağabey,aːbej,7.88,8.08,j,consonant,8.01,8.08,misaligned,NA,
Turkish,turkish,62286,62286_42,yeni,jen̪i,2.9,3.15,e,vowel,3.01,3.08,OK,NA,
Turkish,turkish,62286,62286_47,bakalım,bakaɫɯm,4.42,4.97,a,vowel,4.45,4.5,OK,NA,
Turkish,turkish,62286,62286_57,alınmayacakmış,aɫɯn̪majadʒakmɯʃ,5.14,6,ʃ,consonant,5.89,6,OK,NA,
Turkish,turkish,62286,62286_59,bir,biɾ,5.9,6.01,i,vowel,5.97,6,OK,NA,
Turkish,turkish,62286,62286_59,edirneliyi,ed̪iɾn̪eʎiji,8.03,8.58,e,vowel,8.03,8.12,OK,NA,
Turkish,turkish,62286,62286_6,iyi,iji,0.07,0.31,i,vowel,0.07,0.12,misaligned,NA,
Turkish,turkish,62286,62286_69,alıyorlar,aɫɯjoɾɫaɾ,2.41,2.98,a,vowel,2.81,2.89,OK,NA,
Turkish,turkish,62286,62286_71,kaptan,kapt̪an̪,3.58,4.16,t̪,consonant,3.9,3.95,OK,NA,
Turkish,turkish,62286,62286_8,ama,ama,2.4,2.62,a,vowel,2.4,2.44,OK,NA,
Turkish,turkish,62286,62286_81,emeklerimiz,emecʎeɾimiz̪,1.27,1.88,m,consonant,1.73,1.82,OK,NA,
Turkish,turkish,62286,62286_81,getiremezler,ɟet̪iɾemez̪ʎeɾ,6.48,7.23,ɾ,consonant,6.73,6.74,misaligned,NA,doesn't appear present
Turkish,turkish,62286,62286_90,lazım,ʎaːz̪ɯm,10.79,11.21,z̪,consonant,10.97,11.07,OK,NA,
Turkish,turkish,65248,65248_106,sorunu,s̪oɾun̪u,0.84,1.22,u,vowel,1.06,1.15,OK,NA,
Turkish,turkish,65248,65248_130,oli'nin,oʎin̪in̪,0.75,1.12,o,vowel,0.75,0.85,OK,NA,
Turkish,turkish,65248,65248_30,yarbay,jaɾbaj,21.58,22.06,ɾ,consonant,21.77,21.88,OK,NA,
Turkish,turkish,65248,65248_31,ondan,on̪d̪an̪,8.08,8.51,d̪,consonant,8.28,8.32,misaligned,NA,doesn't appear present
Turkish,turkish,65248,65248_32,hepsi,heps̪i,3.52,3.73,h,consonant,3.52,3.55,misaligned,NA,
Turkish,turkish,65248,65248_40,dragos'ta,d̪ɯɾaɡos̪t̪a,8.89,9.46,a,vowel,8.98,9.08,OK,NA,
Turkish,turkish,65248,65248_40,orası,oɾas̪ɯ,11.26,11.56,a,vowel,11.39,11.52,OK,NA,
Turkish,turkish,65248,65248_41,beni,ben̪i,4.14,4.33,e,vowel,4.18,4.24,OK,NA,
Turkish,turkish,65248,65248_41,alın,aɫɯn̪,4.33,4.68,a,vowel,4.33,4.5,OK,NA,
Turkish,turkish,65248,65248_43,iki,ici,6.18,6.49,c,consonant,6.3,6.45,OK,NA,
Turkish,turkish,65248,65248_50,şimdi,ʃimd̪i,0.65,0.93,d̪,consonant,0.88,0.91,misaligned,NA,
Turkish,turkish,65248,65248_54,çalışmıyorum,tʃaɫɯʃmɯjoɾum,7.97,8.8,ɫ,consonant,8.1,8.16,misaligned,NA,can't detect phone
Turkish,turkish,65248,65248_55,beş,beʃ,0,0.25,e,vowel,0.03,0.13,OK,NA,
Turkish,turkish,65248,65248_59,bakayım,bakajɯm,1.97,2.43,m,consonant,2.36,2.43,misaligned,NA,
Turkish,turkish,65248,65248_61,rica,ɾidʒa,2.44,2.84,dʒ,consonant,2.54,2.66,misaligned,NA,
Turkish,turkish,65248,65248_69,diyor,d̪ijoɾ,2.4,3.2,ɾ,consonant,2.88,3.2,misaligned,NA,a fricative here not a tap 
Turkish,turkish,65248,65248_82,anlatayım,an̪ɫat̪ajɯm,7.06,7.51,ɯ,vowel,7.44,7.46,misaligned,NA,
Turkish,turkish,65248,65248_82,sana,s̪an̪a,7.51,7.94,a,vowel,7.61,7.66,OK,NA,
Turkish,turkish,65248,65248_82,düşmüştüm,d̪yʃmyʃt̪ym,10.2,10.85,m,consonant,10.78,10.85,misaligned,NA,not audible/present
Turkish,turkish,65248,65248_82,mesela,mes̪eɫa,19.59,19.99,e,vowel,19.78,19.84,OK,NA,
Turkish,turkish,65580,65580_110,götürmeyi,ɟøt̪yɾmeji,9.38,10,ø,vowel,9.43,9.5,OK,NA,
Turkish,turkish,65580,65580_130,salonuna,s̪aɫon̪un̪a,1.06,1.64,n̪,consonant,1.43,1.47,OK,NA,should maybe merge with previous dental /n/ but marginal difference really so marked as ok 
Turkish,turkish,65580,65580_162,içine,itʃin̪e,0.72,1.03,e,vowel,0.97,1.03,OK,NA,
Turkish,turkish,65580,65580_176,biterse,bit̪eɾs̪e,2.58,3.12,e,vowel,3.03,3.12,OK,NA,
Turkish,turkish,65580,65580_18,misin,mis̪in̪,2.28,2.81,m,consonant,2.28,2.49,misaligned,NA,doesn't seem like /m/ is present there—/i/ from the get-go
Turkish,turkish,65580,65580_182,evdeyim,evd̪ejim,2.61,3.1,i,vowel,3,3.04,OK,NA,hard to tell b/c /i/ blends with glide but seems ok; should maybe start a little earlier 
Turkish,turkish,65580,65580_184,böyle,bøjʎe,1.96,2.2,j,consonant,2.13,2.17,misaligned,NA,
Turkish,turkish,65580,65580_185,fethiye'ye,fet̪hijeje,6.48,6.86,e,vowel,6.85,6.86,misaligned,NA,
Turkish,turkish,65580,65580_24,oldu,oɫd̪u,1.45,1.73,o,vowel,1.45,1.6,OK,NA,
Turkish,turkish,65580,65580_24,avrupa'da,avɾupad̪a,2.61,3.17,v,consonant,2.75,2.83,OK,NA,
Turkish,turkish,65580,65580_24,herkes,heɾces̪,3.99,4.32,e,vowel,4.24,4.29,OK,NA,should extend but marginal 
Turkish,turkish,65580,65580_38,yani,jaːn̪i,10.96,11.28,aː,vowel,11.09,11.14,misaligned,NA,should begin sooner
Turkish,turkish,65580,65580_58,uzak,uz̪ak,0.97,1.24,k,consonant,1.21,1.24,misaligned,NA,should extend
Turkish,turkish,65580,65580_60,uzak,uz̪ak,2.7,2.95,a,vowel,2.81,2.92,OK,NA,
Turkish,turkish,65580,65580_75,onu,on̪u,2.36,2.49,n̪,consonant,2.39,2.46,OK,NA,
Turkish,turkish,65580,65580_75,ondan,on̪d̪an̪,3.85,4.42,d̪,consonant,4.23,4.27,OK,NA,
Turkish,turkish,65580,65580_75,sonra,s̪on̪ɾa,10.95,11.09,ɾ,consonant,11.05,11.06,misaligned,NA,
Turkish,turkish,65580,65580_94,ama,ama,1.31,1.67,a,vowel,1.31,1.42,OK,NA,
Turkish,turkish,65580,65580_97,gösterdim,ɟøs̪t̪eɾd̪im,0.81,1.38,d̪,consonant,1.24,1.27,OK,NA,
Turkish,turkish,65580,65580_97,kere,ceɾe,1.46,1.72,ɾ,consonant,1.66,1.67,OK,NA,
Turkish,turkish,69548,69548_109,olmuyor,oɫmujoɾ,10.74,11.27,ɫ,consonant,10.84,11.01,misaligned,NA,first half contains preceding /o/
Turkish,turkish,69548,69548_127,selman'ında,s̪eʎman̪ɯn̪d̪a,0.75,1.27,e,vowel,0.81,0.91,OK,NA,
Turkish,turkish,69548,69548_130,halledememiş,haʎːed̪ememiʃ,7.45,8.14,h,consonant,7.45,7.48,misaligned,NA,can't detect /h/ 
Turkish,turkish,69548,69548_130,pazartesiye,paz̪aɾt̪es̪ije,9.56,10.32,j,consonant,10.26,10.29,misaligned,NA,
Turkish,turkish,69548,69548_142,bir,biɾ,1.65,1.72,ɾ,consonant,1.71,1.72,misaligned,NA,doesn't appear present
Turkish,turkish,69548,69548_142,dakika,d̪acika,1.72,2.05,a,vowel,1.95,2.05,OK,NA,
Turkish,turkish,69548,69548_158,sametler,s̪amet̪ʎeɾ,0.43,0.86,t̪,consonant,0.64,0.74,OK,NA,
Turkish,turkish,69548,69548_158,kalmıştım,kaɫmɯʃt̪ɯm,2.11,2.61,ɯ,vowel,2.55,2.57,OK,NA,
Turkish,turkish,69548,69548_160,cuma,dʒuma,1.58,1.85,m,consonant,1.64,1.7,misaligned,NA,
Turkish,turkish,69548,69548_162,geldim,ɟeʎd̪im,0.5,0.83,m,consonant,0.77,0.83,OK,NA,
Turkish,turkish,69548,69548_168,sonraki,s̪on̪ɾaci,1.5,1.77,a,vowel,1.69,1.72,misaligned,NA,
Turkish,turkish,69548,69548_168,sonraki,s̪on̪ɾaci,1.5,1.77,i,vowel,1.76,1.77,misaligned,NA,
Turkish,turkish,69548,69548_198,onları,on̪ɫaɾɯ,0.65,1.04,o,vowel,0.65,0.68,misaligned,NA,
Turkish,turkish,69548,69548_198,yapınca,japɯn̪dʒa,1.18,1.5,n̪,consonant,1.37,1.41,misaligned,NA,should extend further right
Turkish,turkish,69548,69548_26,hala,haɫa,3,3.37,a,vowel,3.04,3.17,OK,NA,
Turkish,turkish,69548,69548_26,hala,haɫa,3,3.37,ɫ,consonant,3.17,3.24,OK,NA,
Turkish,turkish,69548,69548_32,akşam,akʃam,1.21,1.55,a,vowel,1.21,1.3,OK,NA,
Turkish,turkish,69548,69548_50,işte,iʃt̪e,1.17,1.48,i,vowel,1.17,1.21,OK,NA,
Turkish,turkish,69548,69548_82,aynısını,ajn̪ɯs̪ɯn̪ɯ,0.5,0.91,j,consonant,0.53,0.56,misaligned,NA,not able to detect
Turkish,turkish,69548,69548_93,dönem,d̪øn̪em,0.22,0.56,e,vowel,0.4,0.48,OK,NA,
Turkish,turkish,70615,70615_102,iyi,iji,3.37,3.51,j,consonant,3.39,3.44,misaligned,NA,
Turkish,turkish,70615,70615_114,gelemiyorum,ɟeʎemijoɾum,2.62,3.38,ʎ,consonant,2.88,2.9,OK,NA,
Turkish,turkish,70615,70615_114,sevmiyorum,s̪evmijoɾum,4.54,5.13,ɾ,consonant,5.03,5.04,OK,NA,
Turkish,turkish,70615,70615_116,gelirim,ɟeʎiɾim,7.84,8.26,m,consonant,8.15,8.26,OK,NA,
Turkish,turkish,70615,70615_120,getirseniz,ɟet̪iɾs̪en̪iz̪,3.29,3.88,n̪,consonant,3.68,3.74,OK,NA,
Turkish,turkish,70615,70615_125,her,heɾ,3.21,3.44,e,vowel,3.25,3.29,misaligned,NA,
Turkish,turkish,70615,70615_129,var,vaɾ,1.02,1.37,a,vowel,1.11,1.32,misaligned,NA,first half of aligned segment is not the target phone 
Turkish,turkish,70615,70615_135,her,heɾ,4.12,4.45,e,vowel,4.15,4.29,misaligned,NA,
Turkish,turkish,70615,70615_137,lazımmış,ʎaz̪ɯmːɯʃ,5.39,6.01,a,vowel,5.41,5.6,OK,NA,
Turkish,turkish,70615,70615_144,yine,jin̪e,2.25,2.39,i,vowel,2.28,2.32,OK,NA,
Turkish,turkish,70615,70615_144,yine,jin̪e,2.25,2.39,n̪,consonant,2.32,2.36,OK,NA,
Turkish,turkish,70615,70615_18,ne,n̪e,0.41,0.45,e,vowel,0.44,0.45,misaligned,NA,
Turkish,turkish,70615,70615_44,filmi,fiʎmi,4.04,4.29,i,vowel,4.09,4.23,OK,NA,
Turkish,turkish,70615,70615_44,anlatsana,an̪ɫat̪s̪an̪a,4.29,4.85,a,vowel,4.82,4.85,misaligned,NA,
Turkish,turkish,70615,70615_55,justin,dʒas̪t̪in̪,5.7,6.16,a,vowel,5.79,5.92,OK,NA,
Turkish,turkish,70615,70615_81,c_d'den,dʒeːd̪eːd̪en̪,1.54,2.16,n̪,consonant,2.11,2.16,OK,NA,
Turkish,turkish,70615,70615_87,aslında,as̪ɫɯn̪d̪a,1.03,1.47,n̪,consonant,1.35,1.4,misaligned,NA,
Turkish,turkish,70615,70615_87,sporda,s̪ipoɾd̪a,3.36,3.78,o,vowel,3.51,3.65,OK,NA,
Turkish,turkish,70615,70615_94,soğukta,s̪oːkt̪a,2.95,3.18,t̪,consonant,3.11,3.14,misaligned,NA,
Turkish,turkish,70615,70615_98,bir,biɾ,1.41,1.52,ɾ,consonant,1.51,1.52,misaligned,NA,
Turkish,turkish,72297,72297_106,şeyi,ʃeji,0.73,1.03,j,consonant,0.88,0.98,OK,NA,hard to tell b/c glide and /i/ blend together
Turkish,turkish,72297,72297_120,diye,d̪ije,3.58,3.71,i,vowel,3.62,3.66,OK,NA,
Turkish,turkish,72297,72297_128,yapıyoruz,japɯjoɾuz̪,0.78,1.07,ɯ,vowel,0.88,0.94,OK,NA,
Turkish,turkish,72297,72297_14,şimdi,ʃimd̪i,1.5,1.78,i,vowel,1.77,1.78,misaligned,NA,
Turkish,turkish,72297,72297_142,dükkanı,d̪ycːan̪ɯ,5.11,5.45,n̪,consonant,5.37,5.41,misaligned,NA,
Turkish,turkish,72297,72297_158,değil,d̪eiʎ,0.75,0.92,i,vowel,0.84,0.9,misaligned,NA,
Turkish,turkish,72297,72297_158,belli,beʎːi,0.92,1.22,b,consonant,0.92,1.01,OK,NA,
Turkish,turkish,72297,72297_16,canım,dʒan̪ɯm,1.31,1.65,ɯ,vowel,1.51,1.55,OK,NA,
Turkish,turkish,72297,72297_176,olsun,oɫmuʃt̪un̪,1.59,1.97,n̪,consonant,1.94,1.97,OK,NA,
Turkish,turkish,72297,72297_184,bir,biɾ,2.93,3.01,i,vowel,2.97,3,misaligned,NA,
Turkish,turkish,72297,72297_196,oturursun,ot̪uɾuɾs̪un̪,3.42,3.81,u,vowel,3.6,3.66,OK,NA,seems like /u/ should not be split up by the flap but left as ok 
Turkish,turkish,72297,72297_218,evde,evd̪e,0.94,1.28,d̪,consonant,1.15,1.2,OK,NA,
Turkish,turkish,72297,72297_26,geçti,ɟetʃt̪i,0.91,1.22,ɟ,consonant,0.91,0.94,misaligned,NA,can't detect phone
Turkish,turkish,72297,72297_46,halledemedim,haʎːed̪emed̪im,1.06,1.65,m,consonant,1.56,1.65,OK,NA,
Turkish,turkish,72297,72297_46,yarın,jaɾɯn̪,2.88,3.29,j,consonant,2.88,3.02,OK,NA,
Turkish,turkish,72297,72297_48,mesaj,mes̪aʒ,0.79,1.11,ʒ,consonant,1.02,1.11,OK,NA,
Turkish,turkish,72297,72297_60,kardeşim,kaɾd̪eʃim,0.48,0.91,a,vowel,0.51,0.55,misaligned,NA,should extend
Turkish,turkish,72297,72297_66,bahattin,bahat̪ːin̪,0.1,0.66,i,vowel,0.57,0.61,misaligned,NA,should extend
Turkish,turkish,72297,72297_90,inşallah,in̪ʃaɫːah,0.65,1.1,ʃ,consonant,0.73,0.89,OK,NA,
Turkish,turkish,72297,72297_94,hayırlısı,hajɯɾɫɯs̪ɯ,0.71,1.22,ɯ,vowel,1.05,1.1,OK,NA,
Turkish,turkish,73944,73944_105,valla,vaɫːaː,0.85,0.99,a,vowel,0.88,0.91,misaligned,NA,
Turkish,turkish,73944,73944_109,varisten,vaɾis̪t̪en̪,0.89,1.31,v,consonant,0.89,0.92,misaligned,NA,
Turkish,turkish,73944,73944_111,toparladı,t̪opaɾɫad̪ɯ,6.57,7.1,a,vowel,6.93,7,OK,NA,
Turkish,turkish,73944,73944_120,uğruyor,uːɾujoɾ,2.54,2.74,o,vowel,2.7,2.73,misaligned,NA,no audible flap seaparting /o/ and /o/ 
Turkish,turkish,73944,73944_120,uğruyor,uːɾujoɾ,5.31,5.85,ɾ,consonant,5.46,5.47,misaligned,NA,should extend a bit 
Turkish,turkish,73944,73944_133,son,s̪on̪,1.35,1.42,s̪,consonant,1.35,1.36,misaligned,NA,
Turkish,turkish,73944,73944_14,iyiyim,ijijim,0.37,0.57,i,vowel,0.5,0.54,OK,NA,
Turkish,turkish,73944,73944_140,günübirlik,ɟyn̪ybiɾʎic,0.94,1.61,b,consonant,1.21,1.3,misaligned,NA,sounds like a /d/ not a labial segment
Turkish,turkish,73944,73944_150,desene,d̪es̪en̪e,1.79,2.15,e,vowel,1.84,1.96,OK,NA,
